Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
3c4ec4d3-869d-372d-b7a0-4de510fba057,TJD LLC,1685 SHAFFER RD,ATWATER,CA,953014456,37.3491063,-120.596028,2093573420,0.0,2
a47830b2-f8a1-30cb-a1af-ec6ca6f01364,TRI-CITY HOSPITAL,4002 VISTA WAY,VISTA,CA,920836028,32.6409084,-117.0680924,7607248411,0.0,112
ba275cc1-446e-317f-bffa-abdec46fd215,NEW HORIZON SURGICAL CENTER  LLC,4500 TRADE CENTER DRIVE,BAKERSFIELD,CA,933118716,35.3129097,-119.1313647,8183487251,0.0,44
4e6e857c-cd9b-36da-b048-38febaf70553,Citrus Heights Vet Center,5650 Sunrise Blvd.  Suite 150,Citrus Heights,CA,95610,38.670345,-121.27155,916-535-0420 Or 916-535-0420,0.0,747
6cc55d7b-5873-326a-b24a-7e9004d522f8,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,911 SUNSET DRIVE,HOLLISTER,CA,950235603,36.8343282,-121.38632678126967,8316375711,0.0,1
597dc2ee-d7e4-3bd0-9c51-d1522a17dccf,SOUTH DRIVE MEDICAL CLINIC,515 S DRIVE,MOUNTAIN VIEW,CA,940404209,37.3667811,-122.0836616,6509619430,0.0,158
d4d0ba42-8512-3c79-9afb-b8e9328fb0a0,BELLE VIE HOME HEALTH INC,1220 GREENFIELD DR,EL CAJON,CA,920213316,32.813726,-116.939316,7605049857,0.0,12
4786a04e-af35-3892-ae1f-ed5607f0c096,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,355 LENNON LANE  SUITE 150,WALNUT CREEK,CA,945982475,37.927082600000006,-122.03042019904571,9259309373,0.0,18
d9cddd23-de65-3fc0-94d6-bccfa7350bac,WINDSOR ARVIN HEALTHCARE LLC,323 CAMPUS DRIVE,ARVIN,CA,932031047,35.21136208163265,-118.83332304081632,6618544475,0.0,1
f26e0e27-2357-3ea4-b107-a323b8bdc3cd,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,917541202,34.068338,-118.12373398675925,6265732222,0.0,40
3d324105-dce6-3763-941b-d15408883513,MESA VERDE POST ACUTE CARE CENTER,661 CENTER STREET,COSTA MESA,CA,926272708,33.6408165,-117.925732,9495485584,0.0,6
3c4f9a56-9fcd-3804-8b37-9952db00b399,VACAVILLE URGENT CARE MEDICAL GROUP INC,1001 NUT TREE RD,VACAVILLE,CA,956874166,38.35664051020409,-121.95289756122449,7074551343,0.0,13
5d3f93c0-4f2c-38ee-99df-414b91e9d0ba,ASERACARE HOSPICE,3203 W MARCH LANE  SUITE 140,STOCKTON,CA,952192365,37.984041591836736,-121.35260612244899,9257985791,0.0,14
2bd029b3-d59b-33d8-9d62-0af32c4b5d58,SUTTER VALLEY HOSPITALS,1 MEDICAL PLAZA DR,ROSEVILLE,CA,956613037,38.76621635,-121.24932727151528,8003533369,0.0,3
d3e0b1fa-2673-3e4d-b551-f0913900bc11,ALLERGY ASTHMA SINUS MEDICAL CENTER,4644 LINCOLN BLVD STE 410,CULVER CITY,CA,902326849,34.0211224,-118.396466,3108236766,0.0,7
243dfe11-1b2c-3a50-bfcd-ed3ed28a4ae9,FREEDOM CHOICE HEALTHCARE INC,2690 S WHITE RD,SAN JOSE,CA,951482075,37.32905825,-121.79771360152876,4082238080,0.0,43
e3fb3821-9999-328f-aa87-31bd9ed29c5b,FAMILY & PREVENTIVE MEDICAL CENTER OF CHULA VISTA A MEDICAL CORPORATIO,1415 RIDGEBACK RD,CHULA VISTA,CA,919106983,32.646978,-117.00428,6194214257,0.0,15
b4246ca2-60c6-32b4-9190-d81bd48106bc,DEL AMO GARDENS CONVALESCENT,22419 KENT AVENUE,TORRANCE,CA,905052303,33.824732599385236,-118.35652783968752,3103784233,0.0,8
22f9afff-d5f4-3ad7-8d99-6c734278b7de,G KAMEN MEDICAL SERVICES AND URGENT CARE ON DEMAND PC,1787 OCEANAIRE CT,SAN LUIS OBISPO,CA,934056832,35.25711715,-120.68471480424247,8058881073,0.0,7
bb9dec6b-68ce-3465-9f32-83272388969f,CLINICAS DEL CAMINO REAL INC,500 E MAIN ST,SANTA PAULA,CA,930602607,34.351107,-119.068735,8059330895,0.0,61
8426f008-ff56-3ac7-87e2-8cdd115dcf1e,URGENT CARE CLINIC OF NORTHERN CA INC,999 STORY ROAD SUITE 9021,SAN JOSE,CA,951224604,37.3316042,-121.8566177,4089825301,0.0,12
5a29df8c-ae7d-386c-bccf-64d12bb9ad08,MACT HEALTH BOARD INCORPORATED,13975 MONO WAY,SONORA,CA,953702824,37.97785639999999,-120.3396158908842,2095339600,0.0,26
6e75e777-585d-38d9-80f6-5d313b68b00a,WISTERIA HOSPICE  INC.,4182 N VIKING WAY,LONG BEACH,CA,908081487,33.7690164,-118.191604,5624313308,0.0,1
801eef2c-d97c-38c8-9867-3e00fe252fb8,EL SEGUNDO MEDICAL CENTER INC,455 MAIN STREET,EL SEGUNDO,CA,902453006,33.922011600000005,-118.41620868992581,3103221611,0.0,207
5f81d54f-8a92-35af-b1cd-a18712602466,HUGHSON MEDICAL OFFICE,2412 3RD STREET  SUITE B,HUGHSON,CA,953260249,37.596478000000005,-120.8665125,2095587250,0.0,1
1d90f3ce-5259-341c-82c7-ffbd5576e4dc,FOSTER CITY MEDICAL CENTER,1241 E HILLSDALE BLVD,FOSTER CITY,CA,944041241,37.566805014411806,-122.26789412394027,6509185080,0.0,54
19306a6f-1cac-3440-ba25-a3dbfd4fe4d3,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,501 S BUENA VISTA ST,BURBANK,CA,915054809,34.15594575,-118.32832890181228,8188473022,0.0,3
e9c24cd9-b27b-3c77-8779-17e3d14390a4,SHASTA COMMUNITY HEALTH CENTER,3270 CHURN CREEK RD,REDDING,CA,960022504,40.55937284810126,-122.35285549367089,5302465710,0.0,28
a3c5fbdc-d5f2-31a1-a818-796d13fa0cc8,RAE STAR HEALTH SYSTEMS  INC,17215 STUDEBAKER ROAD SUITE 175,CERRITOS,CA,907032556,33.874698789785185,-118.09982885459172,5628651340,0.0,5
5b9b9ffd-74be-3342-91fd-653c1f4c4e6a,RAMONA NURSING & REHABILITATION CENTER,11900 RAMONA BOULEVARD,EL MONTE,CA,917322314,34.074773,-118.016151,6264425721,0.0,9
